audit_id,created_at_utc,created_at_local,iteration,thesis_id,instrument,direction,strategy_id,confidence_tese_pct,expected_financial_pct,realized_financial_pct,requested_instruments
4209,2026-05-02T08:03:29+00:00,2026-05-02T05:03:29-03:00,796,TH-PETR4-bullish-13289,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"VBBR3,BBAS3,VALE3,PETR4,ITUB4"
4212,2026-05-02T08:03:56+00:00,2026-05-02T05:03:56-03:00,797,TH-SUZB3-bullish-4118,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"VBBR3,RAIL3,SUZB3,RENT3,RADL3,LREN3,CMIG4"
4215,2026-05-02T08:04:17+00:00,2026-05-02T05:04:17-03:00,798,TH-PRIO3-bullish-8976,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"VBBR3,RAIL3,BBAS3,PRIO3"
4218,2026-05-02T08:04:42+00:00,2026-05-02T05:04:42-03:00,799,TH-HAPV3-bearish-3519,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"SUZB3,HAPV3,LREN3,RENT3,ITUB4,RAIL3"
4221,2026-05-02T08:05:01+00:00,2026-05-02T05:05:01-03:00,800,TH-JBSS3-bullish-1094,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"JBSS3,RENT3,RAIL3,B3SA3"
4224,2026-05-02T08:05:39+00:00,2026-05-02T05:05:39-03:00,801,TH-PETR4-bullish-7287,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RADL3,PETR4,JBSS3,ITUB4,RENT3,RAIL3,LREN3,ABEV3"
4227,2026-05-02T08:06:07+00:00,2026-05-02T05:06:07-03:00,802,TH-HAPV3-bearish-21592,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"WEGE3,ABEV3,BBDC4,LREN3,BBAS3,HAPV3"
4230,2026-05-02T08:06:33+00:00,2026-05-02T05:06:33-03:00,803,TH-PRIO3-bullish-9315,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"B3SA3,RAIL3,RADL3,PRIO3,BBDC4,VBBR3"
4233,2026-05-02T08:07:01+00:00,2026-05-02T05:07:01-03:00,804,TH-JBSS3-bullish-15050,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"RENT3,LREN3,GGBR4,VBBR3,JBSS3,RADL3"
4236,2026-05-02T08:07:34+00:00,2026-05-02T05:07:34-03:00,805,TH-HAPV3-bearish-5579,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"BBAS3,HAPV3,GGBR4,B3SA3,RADL3,RENT3,VALE3,BBDC4"
4239,2026-05-02T08:07:54+00:00,2026-05-02T05:07:54-03:00,806,TH-B3SA3-bearish-0016,B3SA3,bearish,BEAR_PUT_SPREAD,70.2572,3.6688,4.1816,"B3SA3,RAIL3,LREN3,VBBR3,ABEV3"
4242,2026-05-02T08:08:31+00:00,2026-05-02T05:08:31-03:00,807,TH-PETR4-bullish-18429,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBAS3,BBDC4,CMIG4,HAPV3,PETR4,WEGE3,RADL3"
4245,2026-05-02T08:08:55+00:00,2026-05-02T05:08:55-03:00,808,TH-BPAC11-bullish-9052,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"CMIG4,BBAS3,BPAC11,SUZB3,WEGE3"
4248,2026-05-02T08:09:15+00:00,2026-05-02T05:09:15-03:00,809,TH-B3SA3-bearish-8022,B3SA3,bearish,BEAR_PUT_SPREAD,70.2572,3.6688,4.1816,"VALE3,RADL3,B3SA3,WEGE3"
4251,2026-05-02T08:09:44+00:00,2026-05-02T05:09:44-03:00,810,TH-JBSS3-bullish-6145,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"VBBR3,RADL3,JBSS3,BBAS3,ITUB4,BBDC4"
4254,2026-05-02T08:10:10+00:00,2026-05-02T05:10:10-03:00,811,TH-BPAC11-bullish-14697,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"JBSS3,RAIL3,WEGE3,RADL3,BPAC11,LREN3"
4257,2026-05-02T08:10:44+00:00,2026-05-02T05:10:44-03:00,812,TH-PETR4-bullish-16076,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBAS3,PRIO3,WEGE3,VBBR3,PETR4,RENT3"
4260,2026-05-02T08:11:18+00:00,2026-05-02T05:11:18-03:00,813,TH-PETR4-bullish-20313,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"ABEV3,VALE3,RADL3,VBBR3,RENT3,PETR4,SUZB3"
4263,2026-05-02T08:11:45+00:00,2026-05-02T05:11:45-03:00,814,TH-SUZB3-bullish-4282,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"JBSS3,SUZB3,GGBR4,RADL3,RAIL3,RENT3"
4266,2026-05-02T08:12:17+00:00,2026-05-02T05:12:17-03:00,815,TH-PETR4-bullish-13908,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBAS3,JBSS3,BPAC11,PETR4,WEGE3"
4269,2026-05-02T08:12:43+00:00,2026-05-02T05:12:43-03:00,816,TH-BPAC11-bullish-3951,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"VBBR3,B3SA3,BPAC11,VALE3,GGBR4,BBAS3"
4272,2026-05-02T08:13:20+00:00,2026-05-02T05:13:20-03:00,817,TH-PETR4-bullish-19872,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBAS3,ITUB4,LREN3,RAIL3,VBBR3,PETR4,B3SA3,BBDC4"
4275,2026-05-02T08:13:43+00:00,2026-05-02T05:13:43-03:00,818,TH-PRIO3-bullish-1072,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"PRIO3,ITUB4,LREN3,SUZB3"
4278,2026-05-02T08:14:09+00:00,2026-05-02T05:14:09-03:00,819,TH-SUZB3-bullish-13203,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"RENT3,BBAS3,GGBR4,SUZB3,VBBR3,RADL3"
4281,2026-05-02T08:14:41+00:00,2026-05-02T05:14:41-03:00,820,TH-PETR4-bullish-22877,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"HAPV3,RAIL3,BBAS3,RENT3,WEGE3,SUZB3,PETR4"
4284,2026-05-02T08:15:08+00:00,2026-05-02T05:15:08-03:00,821,TH-PRIO3-bullish-15337,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"BPAC11,BBDC4,VALE3,HAPV3,VBBR3,PRIO3"
4287,2026-05-02T08:15:45+00:00,2026-05-02T05:15:45-03:00,822,TH-PETR4-bullish-13649,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"HAPV3,LREN3,JBSS3,PETR4,ITUB4,GGBR4,CMIG4,VALE3"
4290,2026-05-02T08:16:06+00:00,2026-05-02T05:16:06-03:00,823,TH-SUZB3-bullish-0478,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"SUZB3,RAIL3,B3SA3,WEGE3,RADL3"
4293,2026-05-02T08:16:44+00:00,2026-05-02T05:16:44-03:00,824,TH-PETR4-bullish-18110,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RAIL3,GGBR4,RENT3,RADL3,PETR4,VALE3,ITUB4,B3SA3"
4296,2026-05-02T08:17:11+00:00,2026-05-02T05:17:11-03:00,825,TH-BPAC11-bullish-16515,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"ABEV3,VALE3,GGBR4,WEGE3,BPAC11,ITUB4"
4299,2026-05-02T08:17:43+00:00,2026-05-02T05:17:43-03:00,826,TH-PETR4-bullish-18442,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"ABEV3,RAIL3,RENT3,RADL3,VBBR3,PETR4,VALE3"
4302,2026-05-02T08:18:14+00:00,2026-05-02T05:18:14-03:00,827,TH-PRIO3-bullish-22511,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"HAPV3,BPAC11,VALE3,GGBR4,BBDC4,LREN3,PRIO3"
4305,2026-05-02T08:18:47+00:00,2026-05-02T05:18:47-03:00,828,TH-PRIO3-bullish-14941,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"ABEV3,ITUB4,B3SA3,GGBR4,PRIO3,SUZB3,BPAC11,BBDC4"
4308,2026-05-02T08:19:20+00:00,2026-05-02T05:19:20-03:00,829,TH-PETR4-bullish-25647,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RAIL3,HAPV3,RADL3,BBAS3,CMIG4,ABEV3,B3SA3,PETR4"
4311,2026-05-02T08:19:48+00:00,2026-05-02T05:19:48-03:00,830,TH-BPAC11-bullish-11129,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"CMIG4,VALE3,B3SA3,BPAC11,LREN3,BBAS3,VBBR3"
4314,2026-05-02T08:20:10+00:00,2026-05-02T05:20:10-03:00,831,TH-SUZB3-bullish-0478,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"SUZB3,RAIL3,VALE3,CMIG4,ABEV3"
4317,2026-05-02T08:20:32+00:00,2026-05-02T05:20:32-03:00,832,TH-SUZB3-bullish-8505,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"JBSS3,CMIG4,SUZB3,GGBR4,RAIL3"
4320,2026-05-02T08:20:56+00:00,2026-05-02T05:20:56-03:00,833,TH-JBSS3-bullish-8620,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"ITUB4,ABEV3,JBSS3,GGBR4,B3SA3"
4323,2026-05-02T08:21:32+00:00,2026-05-02T05:21:32-03:00,834,TH-PETR4-bullish-7751,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"ITUB4,PETR4,WEGE3,PRIO3,GGBR4,SUZB3,BBAS3"
4326,2026-05-02T08:22:00+00:00,2026-05-02T05:22:00-03:00,835,TH-HAPV3-bearish-18664,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"GGBR4,RAIL3,BPAC11,VALE3,WEGE3,HAPV3,BBDC4"
4329,2026-05-02T08:22:36+00:00,2026-05-02T05:22:36-03:00,836,TH-PETR4-bullish-13917,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"ITUB4,RAIL3,JBSS3,PETR4,BBDC4,GGBR4,VBBR3,VALE3"
4332,2026-05-02T08:23:07+00:00,2026-05-02T05:23:07-03:00,837,TH-BPAC11-bullish-9114,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"BBDC4,GGBR4,BPAC11,VALE3,JBSS3,LREN3,ITUB4"
4335,2026-05-02T08:23:42+00:00,2026-05-02T05:23:42-03:00,838,TH-BPAC11-bullish-9023,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"CMIG4,GGBR4,BPAC11,RENT3,BBDC4,LREN3,ITUB4,VALE3"
4338,2026-05-02T08:24:03+00:00,2026-05-02T05:24:03-03:00,839,TH-HAPV3-bearish-9822,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"BBDC4,WEGE3,HAPV3,CMIG4"
4341,2026-05-02T08:24:33+00:00,2026-05-02T05:24:33-03:00,840,TH-BPAC11-bullish-24261,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"BBAS3,VBBR3,RENT3,ABEV3,BBDC4,B3SA3,LREN3,BPAC11"
4344,2026-05-02T08:25:06+00:00,2026-05-02T05:25:06-03:00,841,TH-PRIO3-bullish-9140,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"JBSS3,BBAS3,PRIO3,ABEV3,VBBR3,BPAC11,RENT3,ITUB4"
4347,2026-05-02T08:25:31+00:00,2026-05-02T05:25:31-03:00,842,TH-BPAC11-bullish-0565,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"BPAC11,CMIG4,WEGE3,RENT3,RAIL3,B3SA3"
4350,2026-05-02T08:26:07+00:00,2026-05-02T05:26:07-03:00,843,TH-PETR4-bullish-24747,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"ITUB4,HAPV3,SUZB3,LREN3,RADL3,RAIL3,BPAC11,PETR4"
4353,2026-05-02T08:26:36+00:00,2026-05-02T05:26:36-03:00,844,TH-PRIO3-bullish-17940,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"CMIG4,GGBR4,LREN3,WEGE3,PRIO3"
4356,2026-05-02T08:27:11+00:00,2026-05-02T05:27:11-03:00,845,TH-PETR4-bullish-14044,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"CMIG4,HAPV3,WEGE3,PETR4,GGBR4,BBDC4,ITUB4"
4359,2026-05-02T08:27:40+00:00,2026-05-02T05:27:40-03:00,846,TH-PRIO3-bullish-4361,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"ABEV3,PRIO3,RAIL3,CMIG4,B3SA3,RENT3,BPAC11"
4362,2026-05-02T08:27:59+00:00,2026-05-02T05:27:59-03:00,847,TH-BPAC11-bullish-9882,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"GGBR4,JBSS3,VBBR3,BPAC11"
4365,2026-05-02T08:28:31+00:00,2026-05-02T05:28:31-03:00,848,TH-SUZB3-bullish-6613,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"RAIL3,RADL3,SUZB3,CMIG4,JBSS3,WEGE3,GGBR4,BBAS3"
4368,2026-05-02T08:28:55+00:00,2026-05-02T05:28:55-03:00,849,TH-JBSS3-bullish-1094,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"JBSS3,CMIG4,RENT3,BBDC4,LREN3"
4371,2026-05-02T08:29:23+00:00,2026-05-02T05:29:23-03:00,850,TH-BPAC11-bullish-0565,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"BPAC11,LREN3,VALE3,RADL3,BBAS3,JBSS3"
4374,2026-05-02T08:29:47+00:00,2026-05-02T05:29:47-03:00,851,TH-HAPV3-bearish-17045,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"JBSS3,BBDC4,RENT3,VBBR3,B3SA3,HAPV3"
4377,2026-05-02T08:30:22+00:00,2026-05-02T05:30:22-03:00,852,TH-PETR4-bullish-22279,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BPAC11,RENT3,LREN3,CMIG4,RADL3,PETR4,ABEV3"
4380,2026-05-02T08:30:48+00:00,2026-05-02T05:30:48-03:00,853,TH-PETR4-bullish-11942,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"GGBR4,WEGE3,PETR4,BBAS3"
4383,2026-05-02T08:31:19+00:00,2026-05-02T05:31:19-03:00,854,TH-JBSS3-bullish-22247,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"ITUB4,VALE3,WEGE3,RENT3,BBAS3,JBSS3"
4386,2026-05-02T08:31:52+00:00,2026-05-02T05:31:52-03:00,855,TH-PETR4-bullish-24910,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBAS3,RADL3,VBBR3,RAIL3,ABEV3,SUZB3,RENT3,PETR4"
4389,2026-05-02T08:32:28+00:00,2026-05-02T05:32:28-03:00,856,TH-PETR4-bullish-25156,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"JBSS3,GGBR4,BPAC11,LREN3,VALE3,PRIO3,PETR4"
4392,2026-05-02T08:32:49+00:00,2026-05-02T05:32:49-03:00,857,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,BBAS3,BBDC4,B3SA3,VBBR3"
4395,2026-05-02T08:33:27+00:00,2026-05-02T05:33:27-03:00,858,TH-PETR4-bullish-6341,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PRIO3,PETR4,WEGE3,BPAC11,VALE3,BBDC4,HAPV3,VBBR3"
4398,2026-05-02T08:34:02+00:00,2026-05-02T05:34:02-03:00,859,TH-PRIO3-bullish-1072,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"PRIO3,VALE3,LREN3,WEGE3,JBSS3,BBAS3,ITUB4,B3SA3"
4401,2026-05-02T08:34:41+00:00,2026-05-02T05:34:41-03:00,860,TH-PETR4-bullish-28222,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"ABEV3,B3SA3,JBSS3,PRIO3,BBAS3,CMIG4,WEGE3,PETR4"
4404,2026-05-02T08:35:12+00:00,2026-05-02T05:35:12-03:00,861,TH-PETR4-bullish-10093,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RAIL3,LREN3,PETR4,ABEV3,BBDC4,VALE3"
4407,2026-05-02T08:35:37+00:00,2026-05-02T05:35:37-03:00,862,TH-B3SA3-bearish-13971,B3SA3,bearish,BEAR_PUT_SPREAD,70.2572,3.6688,4.1816,"CMIG4,VBBR3,ITUB4,LREN3,B3SA3,RAIL3"
4410,2026-05-02T08:36:19+00:00,2026-05-02T05:36:19-03:00,863,TH-PETR4-bullish-14840,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"GGBR4,PRIO3,BBAS3,PETR4,ABEV3,BBDC4"
4413,2026-05-02T08:36:50+00:00,2026-05-02T05:36:50-03:00,864,TH-SUZB3-bullish-15615,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"RENT3,BBDC4,RAIL3,GGBR4,SUZB3,VALE3"
4416,2026-05-02T08:37:11+00:00,2026-05-02T05:37:11-03:00,865,TH-HAPV3-bearish-3641,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"BPAC11,HAPV3,ABEV3,BBDC4"
4419,2026-05-02T08:37:29+00:00,2026-05-02T05:37:29-03:00,866,TH-B3SA3-bearish-0016,B3SA3,bearish,BEAR_PUT_SPREAD,70.2572,3.6688,4.1816,"B3SA3,RAIL3,RADL3,VBBR3"
4422,2026-05-02T08:37:52+00:00,2026-05-02T05:37:52-03:00,867,TH-GGBR4-bullish-11916,GGBR4,bullish,BULL_CALL_SPREAD,70.4848,3.6943,-2.2,"ITUB4,ABEV3,BBAS3,GGBR4"
4425,2026-05-02T08:38:26+00:00,2026-05-02T05:38:26-03:00,868,TH-PETR4-bullish-16424,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RAIL3,B3SA3,LREN3,CMIG4,PETR4,HAPV3,RADL3"
4428,2026-05-02T08:38:55+00:00,2026-05-02T05:38:55-03:00,869,TH-PRIO3-bullish-15963,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"BBDC4,HAPV3,ITUB4,RENT3,PRIO3,BBAS3"
4431,2026-05-02T08:39:28+00:00,2026-05-02T05:39:28-03:00,870,TH-HAPV3-bearish-22619,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"BBDC4,B3SA3,RENT3,GGBR4,LREN3,SUZB3,HAPV3,BBAS3"
4434,2026-05-02T08:39:57+00:00,2026-05-02T05:39:57-03:00,871,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,VBBR3,SUZB3,BPAC11,RAIL3,PRIO3"
4437,2026-05-02T08:40:18+00:00,2026-05-02T05:40:18-03:00,872,TH-HAPV3-bearish-5579,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"BBAS3,HAPV3,VBBR3,VALE3"
4440,2026-05-02T08:40:42+00:00,2026-05-02T05:40:42-03:00,873,TH-HAPV3-bearish-13912,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"ABEV3,RENT3,VBBR3,JBSS3,HAPV3,RAIL3"
4443,2026-05-02T08:41:03+00:00,2026-05-02T05:41:03-03:00,874,TH-PRIO3-bullish-1072,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"PRIO3,ITUB4,SUZB3,VBBR3"
4446,2026-05-02T08:41:33+00:00,2026-05-02T05:41:33-03:00,875,TH-PRIO3-bullish-19929,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"JBSS3,VALE3,GGBR4,CMIG4,RAIL3,PRIO3"
4449,2026-05-02T08:42:07+00:00,2026-05-02T05:42:07-03:00,876,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,LREN3,VALE3,RADL3,JBSS3,RENT3,B3SA3,BBAS3"
4452,2026-05-02T08:42:41+00:00,2026-05-02T05:42:41-03:00,877,TH-PETR4-bullish-7990,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"HAPV3,RAIL3,PETR4,LREN3,RADL3,ITUB4,SUZB3,VBBR3"
4455,2026-05-02T08:43:14+00:00,2026-05-02T05:43:14-03:00,878,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,CMIG4,BBDC4,RENT3,SUZB3,GGBR4"
4458,2026-05-02T08:43:39+00:00,2026-05-02T05:43:39-03:00,879,TH-B3SA3-bearish-10388,B3SA3,bearish,BEAR_PUT_SPREAD,70.2572,3.6688,4.1816,"RAIL3,ITUB4,RADL3,B3SA3,BBAS3"
4461,2026-05-02T08:44:10+00:00,2026-05-02T05:44:10-03:00,880,TH-HAPV3-bearish-20883,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"RENT3,LREN3,RAIL3,BPAC11,SUZB3,VALE3,HAPV3"
4464,2026-05-02T08:44:43+00:00,2026-05-02T05:44:43-03:00,881,TH-PRIO3-bullish-1072,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"PRIO3,VALE3,ABEV3,RADL3,BBAS3,HAPV3,ITUB4"
4467,2026-05-02T08:45:22+00:00,2026-05-02T05:45:22-03:00,882,TH-PETR4-bullish-12065,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"ITUB4,BBDC4,PETR4,ABEV3,GGBR4,CMIG4,SUZB3"
4470,2026-05-02T08:45:46+00:00,2026-05-02T05:45:46-03:00,883,TH-BPAC11-bullish-6910,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"B3SA3,ITUB4,BPAC11,CMIG4"
4473,2026-05-02T08:46:24+00:00,2026-05-02T05:46:24-03:00,884,TH-PETR4-bullish-16256,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBDC4,WEGE3,GGBR4,PETR4,RADL3,ABEV3"
4476,2026-05-02T08:47:02+00:00,2026-05-02T05:47:02-03:00,885,TH-PETR4-bullish-20011,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"ITUB4,VALE3,JBSS3,CMIG4,PETR4,HAPV3,LREN3,BPAC11"
4479,2026-05-02T08:47:21+00:00,2026-05-02T05:47:21-03:00,886,TH-HAPV3-bearish-8408,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"ABEV3,JBSS3,HAPV3,B3SA3"
4482,2026-05-02T08:47:55+00:00,2026-05-02T05:47:55-03:00,887,TH-PRIO3-bullish-23826,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"BPAC11,BBAS3,CMIG4,VBBR3,SUZB3,RENT3,VALE3,PRIO3"
4485,2026-05-02T08:48:24+00:00,2026-05-02T05:48:24-03:00,888,TH-PRIO3-bullish-20872,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"B3SA3,RADL3,VALE3,ABEV3,WEGE3,SUZB3,PRIO3"
4488,2026-05-02T08:48:43+00:00,2026-05-02T05:48:43-03:00,889,TH-SUZB3-bullish-7891,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"RAIL3,VBBR3,RADL3,SUZB3"
4491,2026-05-02T08:49:08+00:00,2026-05-02T05:49:08-03:00,890,TH-JBSS3-bullish-14597,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"GGBR4,LREN3,VBBR3,RADL3,JBSS3"
4494,2026-05-02T08:49:32+00:00,2026-05-02T05:49:32-03:00,891,TH-BPAC11-bullish-11268,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"SUZB3,BBAS3,GGBR4,BPAC11,B3SA3,LREN3"
4497,2026-05-02T08:50:11+00:00,2026-05-02T05:50:11-03:00,892,TH-PETR4-bullish-20746,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PRIO3,GGBR4,WEGE3,SUZB3,RADL3,PETR4,CMIG4,HAPV3"
4500,2026-05-02T08:50:41+00:00,2026-05-02T05:50:41-03:00,893,TH-PETR4-bullish-12045,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBDC4,LREN3,PETR4,GGBR4,WEGE3"
4503,2026-05-02T08:51:21+00:00,2026-05-02T05:51:21-03:00,894,TH-PETR4-bullish-23839,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"LREN3,BBAS3,B3SA3,CMIG4,GGBR4,VBBR3,PETR4,PRIO3"
4506,2026-05-02T08:51:49+00:00,2026-05-02T05:51:49-03:00,895,TH-PETR4-bullish-7154,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"VBBR3,RAIL3,PETR4,BPAC11,JBSS3,ABEV3"
4509,2026-05-02T08:52:21+00:00,2026-05-02T05:52:21-03:00,896,TH-SUZB3-bullish-14080,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"RADL3,VBBR3,ITUB4,BBDC4,SUZB3,RAIL3,CMIG4"
4512,2026-05-02T08:52:49+00:00,2026-05-02T05:52:49-03:00,897,TH-PETR4-bullish-16506,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"VALE3,RAIL3,SUZB3,WEGE3,PETR4"
4515,2026-05-02T08:53:17+00:00,2026-05-02T05:53:17-03:00,898,TH-PETR4-bullish-9857,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"B3SA3,GGBR4,PETR4,LREN3"
4518,2026-05-02T08:53:40+00:00,2026-05-02T05:53:40-03:00,899,TH-JBSS3-bullish-13747,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"ITUB4,WEGE3,CMIG4,JBSS3"
4521,2026-05-02T08:54:04+00:00,2026-05-02T05:54:04-03:00,900,TH-RENT3-bullish-0110,RENT3,bullish,BULL_CALL_SPREAD,70.5084,3.6969,-1.383,"RENT3,GGBR4,LREN3,CMIG4"
4524,2026-05-02T08:54:37+00:00,2026-05-02T05:54:37-03:00,901,TH-PETR4-bullish-18490,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"HAPV3,WEGE3,B3SA3,BPAC11,GGBR4,PETR4,VBBR3,SUZB3"
